Market,2026 Q2 EST,2026 Q3,2026 Q4,2027 Q1,2027 Q2,2027 Q3,2027 Q4,2028 Q1,2028 Q2,2028 Q3,2028 Q4,2029 Q1,2029 Q2,2029 Q3,2029 Q4,2030 Q1,2030 Q2,2030 Q3,2030 Q4,2031 Q1,2031 Q2,2031 Q3,2031 Q4,2032 Q1,2032 Q2,2032 Q3,2032 Q4,2033 Q1,2033 Q2,2033 Q3,2033 Q4,2034 Q1,2034 Q2,2034 Q3,2034 Q4,2035 Q1,2035 Q2,2035 Q3,2035 Q4,2036 Q1
Montgomery - AL,1,0.9908256880733944,0.981651376146789,0.9908256880733944,1.0,1.0,1.0,1.0091743119266054,1.0183486238532111,1.0183486238532111,1.0183486238532111,1.0275229357798166,1.0458715596330272,1.0458715596330272,1.0458715596330272,1.055045871559633,1.0642201834862384,1.0642201834862384,1.0642201834862384,1.0733944954128438,1.0825688073394495,1.0825688073394495,1.0825688073394495,1.091743119266055,1.1100917431192658,1.1100917431192658,1.1100917431192658,1.1192660550458715,1.128440366972477,1.1376146788990824,1.128440366972477,1.146788990825688,1.1559633027522935,1.1559633027522935,1.1559633027522935,1.165137614678899,1.1743119266055044,1.18348623853211,1.1743119266055044,1.1926605504587156
Myrtle Beach - SC,1,0.9932885906040269,0.9865771812080537,0.9865771812080537,0.9932885906040269,1.0,1.0,1.0067114093959733,1.0134228187919463,1.0201342281879195,1.0201342281879195,1.0335570469798658,1.0402684563758389,1.0469798657718121,1.0469798657718121,1.0536912751677854,1.0604026845637584,1.0671140939597317,1.0671140939597317,1.0738255033557047,1.080536912751678,1.087248322147651,1.087248322147651,1.093959731543624,1.1073825503355703,1.1073825503355703,1.1073825503355703,1.1208053691275168,1.1275167785234899,1.1342281879194631,1.1342281879194631,1.1409395973154361,1.1543624161073824,1.1543624161073824,1.1543624161073824,1.167785234899329,1.174496644295302,1.1812080536912752,1.1812080536912752,1.1879194630872483
Naples - FL,1,0.9951456310679611,0.9854368932038834,0.9951456310679611,1.0,1.0,1.0,1.0097087378640777,1.0194174757281553,1.0194174757281553,1.0242718446601942,1.0339805825242718,1.0436893203883495,1.0485436893203883,1.0436893203883495,1.058252427184466,1.0679611650485437,1.0679611650485437,1.0679611650485437,1.0776699029126213,1.0873786407766992,1.0873786407766992,1.0873786407766992,1.0970873786407767,1.1067961165048543,1.1116504854368932,1.1116504854368932,1.1262135922330097,1.1359223300970873,1.1359223300970873,1.1359223300970873,1.145631067961165,1.1553398058252426,1.1601941747572815,1.1553398058252426,1.1699029126213594,1.179611650485437,1.1844660194174756,1.179611650485437,1.1941747572815533
Nashville - TN,1,0.9887005649717514,0.9774011299435028,0.983050847457627,0.9943502824858756,0.9887005649717514,0.983050847457627,0.9943502824858756,1.0056497175141244,1.0,1.0,1.0112994350282487,1.0225988700564972,1.0169491525423728,1.0169491525423728,1.0282485875706215,1.03954802259887,1.033898305084746,1.033898305084746,1.0451977401129944,1.056497175141243,1.0508474576271187,1.0508474576271187,1.0621468926553672,1.0734463276836157,1.0734463276836157,1.0734463276836157,1.0847457627118644,1.0960451977401129,1.0960451977401129,1.0903954802259888,1.1073446327683616,1.11864406779661,1.11864406779661,1.112994350282486,1.1299435028248588,1.1412429378531073,1.1412429378531073,1.135593220338983,1.152542372881356
New Haven - CT,1,0.9955555555555556,0.9955555555555556,1.0,1.008888888888889,1.0133333333333332,1.0133333333333332,1.0222222222222221,1.031111111111111,1.0355555555555556,1.0355555555555556,1.0444444444444445,1.0533333333333335,1.0577777777777777,1.0577777777777777,1.0666666666666667,1.0755555555555556,1.0755555555555556,1.0755555555555556,1.0844444444444443,1.0933333333333333,1.097777777777778,1.097777777777778,1.1066666666666667,1.1155555555555554,1.1155555555555554,1.1155555555555554,1.1244444444444444,1.1333333333333333,1.1377777777777778,1.1377777777777778,1.1466666666666667,1.1555555555555557,1.1555555555555557,1.1555555555555557,1.1644444444444444,1.1777777777777778,1.1777777777777778,1.1777777777777778,1.1866666666666665
New Orleans - LA,1,0.9930555555555556,0.986111111111111,0.9930555555555556,1.0,1.0,1.0069444444444444,1.0138888888888888,1.0208333333333333,1.027777777777778,1.027777777777778,1.0416666666666667,1.0486111111111112,1.0555555555555556,1.0555555555555556,1.0625,1.076388888888889,1.076388888888889,1.0833333333333335,1.090277777777778,1.1041666666666667,1.1041666666666667,1.1041666666666667,1.1111111111111112,1.1250000000000002,1.1250000000000002,1.1250000000000002,1.1319444444444444,1.1458333333333333,1.1458333333333333,1.1458333333333333,1.1597222222222223,1.1666666666666667,1.1666666666666667,1.1666666666666667,1.1805555555555556,1.1875,1.1875,1.1875,1.2013888888888888
New York - NY,1,1.0,0.9978678038379529,1.0042643923240937,1.0127931769722813,1.017057569296375,1.0149253731343282,1.021321961620469,1.0319829424307034,1.0319829424307034,1.0319829424307034,1.0383795309168442,1.0469083155650318,1.0490405117270787,1.0469083155650318,1.0533049040511726,1.0618336886993602,1.0618336886993602,1.0597014925373134,1.0660980810234542,1.0746268656716418,1.0767590618336886,1.0746268656716418,1.0810234541577826,1.0895522388059702,1.091684434968017,1.0895522388059702,1.0959488272921107,1.1044776119402984,1.1066098081023454,1.1044776119402984,1.1108742004264391,1.1215351812366736,1.1215351812366736,1.1194029850746268,1.1279317697228144,1.136460554371002,1.1385927505330489,1.136460554371002,1.1428571428571428
Norfolk - VA,1,1.0,0.9942528735632183,1.0057471264367817,1.0172413793103448,1.0229885057471264,1.0172413793103448,1.0344827586206897,1.0459770114942528,1.0517241379310345,1.0459770114942528,1.0632183908045978,1.0747126436781609,1.0804597701149425,1.0747126436781609,1.0919540229885056,1.103448275862069,1.103448275862069,1.103448275862069,1.1149425287356323,1.132183908045977,1.132183908045977,1.132183908045977,1.1436781609195403,1.160919540229885,1.160919540229885,1.160919540229885,1.1724137931034484,1.189655172413793,1.189655172413793,1.1839080459770115,1.2011494252873562,1.2126436781609196,1.2183908045977012,1.2126436781609196,1.2298850574712645,1.2413793103448276,1.247126436781609,1.2413793103448276,1.2586206896551724
Northern New Jersey - NJ,1,0.9961389961389963,0.9884169884169884,0.9922779922779923,0.9961389961389963,0.9961389961389963,0.9961389961389963,1.0038610038610039,1.0115830115830118,1.0154440154440154,1.0154440154440154,1.0231660231660231,1.0308880308880308,1.034749034749035,1.034749034749035,1.0424710424710426,1.0501930501930503,1.0540540540540542,1.0540540540540542,1.0617760617760619,1.0694980694980696,1.0733590733590734,1.0733590733590734,1.0810810810810811,1.0888030888030888,1.0888030888030888,1.0926640926640927,1.1003861003861004,1.1081081081081081,1.1081081081081081,1.1081081081081081,1.115830115830116,1.1235521235521237,1.1274131274131274,1.1274131274131274,1.135135135135135,1.142857142857143,1.142857142857143,1.142857142857143,1.1505791505791507
Northwest Arkansas - AR,1,1.0,0.9925925925925926,0.9925925925925926,1.0,1.0,1.0,1.0074074074074073,1.0222222222222221,1.0222222222222221,1.0222222222222221,1.0296296296296295,1.0444444444444443,1.0444444444444443,1.0518518518518518,1.0518518518518518,1.0666666666666667,1.0666666666666667,1.074074074074074,1.0814814814814815,1.0888888888888888,1.0888888888888888,1.0888888888888888,1.1037037037037036,1.111111111111111,1.1185185185185185,1.1185185185185185,1.1259259259259258,1.1407407407407406,1.1407407407407406,1.1407407407407406,1.1481481481481481,1.162962962962963,1.162962962962963,1.1703703703703703,1.1777777777777778,1.1851851851851851,1.1925925925925926,1.1925925925925926,1.2
Ocala - FL,1,0.9929577464788732,0.9859154929577465,0.9929577464788732,1.0,1.0,1.0,1.0070422535211268,1.0140845070422535,1.0211267605633803,1.0211267605633803,1.0352112676056338,1.0422535211267605,1.0422535211267605,1.0492957746478875,1.0563380281690142,1.063380281690141,1.063380281690141,1.063380281690141,1.0774647887323945,1.0845070422535212,1.0845070422535212,1.0845070422535212,1.0985915492957747,1.1056338028169015,1.1056338028169015,1.1126760563380282,1.119718309859155,1.1267605633802817,1.1338028169014085,1.1338028169014085,1.1408450704225352,1.1549295774647887,1.1549295774647887,1.1549295774647887,1.1690140845070423,1.176056338028169,1.176056338028169,1.1830985915492958,1.1901408450704225
Ogden - UT,1,0.9868421052631579,0.9802631578947368,0.9802631578947368,0.9868421052631579,0.9868421052631579,0.9802631578947368,0.9868421052631579,1.0,1.0,1.0,1.006578947368421,1.0197368421052633,1.0197368421052633,1.0197368421052633,1.0263157894736843,1.0328947368421053,1.0328947368421053,1.0328947368421053,1.0460526315789473,1.0526315789473684,1.0526315789473684,1.0526315789473684,1.0657894736842106,1.0723684210526314,1.0723684210526314,1.0723684210526314,1.0855263157894737,1.0921052631578947,1.0921052631578947,1.0921052631578947,1.1052631578947367,1.118421052631579,1.118421052631579,1.118421052631579,1.125,1.138157894736842,1.138157894736842,1.138157894736842,1.1513157894736843
Oklahoma City - OK,1,0.9915966386554622,0.9747899159663865,0.9831932773109243,0.9915966386554622,0.9831932773109243,0.9831932773109243,0.9915966386554622,1.0084033613445378,1.0084033613445378,1.0084033613445378,1.0168067226890756,1.0252100840336136,1.0252100840336136,1.0252100840336136,1.0336134453781514,1.050420168067227,1.050420168067227,1.0420168067226891,1.0588235294117647,1.0672268907563025,1.0672268907563025,1.0672268907563025,1.0756302521008405,1.092436974789916,1.092436974789916,1.0840336134453783,1.1008403361344539,1.1092436974789917,1.1092436974789917,1.1092436974789917,1.1176470588235294,1.1344537815126052,1.1344537815126052,1.1344537815126052,1.142857142857143,1.1596638655462184,1.1596638655462184,1.1596638655462184,1.1680672268907564
Omaha - NE,1,0.9929078014184397,0.9929078014184397,1.0,1.0070921985815602,1.0070921985815602,1.0070921985815602,1.0212765957446808,1.0283687943262412,1.0283687943262412,1.0283687943262412,1.0425531914893618,1.049645390070922,1.049645390070922,1.049645390070922,1.0567375886524824,1.070921985815603,1.0638297872340425,1.0638297872340425,1.0780141843971631,1.0851063829787235,1.0851063829787235,1.0851063829787235,1.0921985815602837,1.1063829787234043,1.1063829787234043,1.1063829787234043,1.1134751773049647,1.1276595744680853,1.1205673758865249,1.1205673758865249,1.1347517730496455,1.1418439716312059,1.1418439716312059,1.1418439716312059,1.148936170212766,1.1631205673758864,1.1631205673758864,1.1631205673758864,1.1702127659574468
Orange County - CA,1,0.9936908517350158,0.9842271293375395,0.9873817034700315,1.0,1.003154574132492,0.9968454258675079,1.0063091482649842,1.0220820189274449,1.025236593059937,1.0220820189274449,1.0315457413249212,1.0473186119873816,1.0473186119873816,1.0441640378548895,1.0567823343848581,1.0725552050473186,1.0725552050473186,1.0725552050473186,1.082018927444795,1.0977917981072556,1.1009463722397477,1.0977917981072556,1.110410094637224,1.1261829652996844,1.1293375394321767,1.1293375394321767,1.138801261829653,1.1577287066246056,1.160883280757098,1.1577287066246056,1.1703470031545742,1.1861198738170347,1.1924290220820188,1.1892744479495267,1.2018927444794953,1.2176656151419558,1.22397476340694,1.220820189274448,1.2334384858044165
Orlando - FL,1,0.9833333333333333,0.9777777777777777,0.9833333333333333,0.9944444444444445,0.9944444444444445,0.9888888888888889,1.0,1.0166666666666666,1.011111111111111,1.011111111111111,1.0222222222222221,1.038888888888889,1.0333333333333334,1.0333333333333334,1.0444444444444443,1.0555555555555556,1.0555555555555556,1.0499999999999998,1.0666666666666667,1.0777777777777777,1.0777777777777777,1.0777777777777777,1.0888888888888888,1.1055555555555556,1.0999999999999999,1.0999999999999999,1.1166666666666665,1.1277777777777775,1.1277777777777775,1.1222222222222222,1.1388888888888888,1.1555555555555557,1.15,1.15,1.1666666666666667,1.1777777777777778,1.1777777777777778,1.172222222222222,1.1888888888888889
Palm Beach - FL,1,1.0040485829959513,1.0040485829959513,1.0121457489878543,1.020242914979757,1.0242914979757083,1.0242914979757083,1.0323886639676112,1.0445344129554655,1.0445344129554655,1.0445344129554655,1.0566801619433197,1.0647773279352226,1.0647773279352226,1.0647773279352226,1.0728744939271253,1.0809716599190282,1.0809716599190282,1.0850202429149798,1.0931174089068825,1.1052631578947367,1.1052631578947367,1.1052631578947367,1.117408906882591,1.1255060728744937,1.1295546558704452,1.1295546558704452,1.1417004048582995,1.1497975708502022,1.1538461538461537,1.1538461538461537,1.165991902834008,1.1781376518218623,1.1781376518218623,1.1821862348178136,1.194331983805668,1.206477732793522,1.206477732793522,1.206477732793522,1.2186234817813764
Pensacola - FL,1,1.0,0.9865771812080537,0.9932885906040269,1.0,1.0,1.0,1.0067114093959733,1.0201342281879195,1.0268456375838926,1.0268456375838926,1.0335570469798658,1.0469798657718121,1.0469798657718121,1.0469798657718121,1.0536912751677854,1.0671140939597317,1.0671140939597317,1.0671140939597317,1.0738255033557047,1.087248322147651,1.087248322147651,1.087248322147651,1.1006711409395973,1.1140939597315436,1.1140939597315436,1.1140939597315436,1.1208053691275168,1.1342281879194631,1.1342281879194631,1.1342281879194631,1.1476510067114094,1.1610738255033557,1.1610738255033557,1.1610738255033557,1.167785234899329,1.1812080536912752,1.1812080536912752,1.1812080536912752,1.1946308724832215
Philadelphia - PA,1,0.9953703703703702,0.986111111111111,0.9953703703703702,1.0046296296296295,1.0046296296296295,1.0046296296296295,1.0138888888888888,1.0231481481481481,1.0231481481481481,1.0185185185185186,1.0324074074074074,1.0416666666666665,1.0416666666666665,1.037037037037037,1.046296296296296,1.0601851851851851,1.0555555555555554,1.0555555555555554,1.0648148148148147,1.0787037037037037,1.074074074074074,1.074074074074074,1.0833333333333333,1.097222222222222,1.097222222222222,1.0925925925925926,1.1064814814814814,1.1157407407407407,1.1157407407407407,1.1157407407407407,1.125,1.1388888888888888,1.1388888888888888,1.1342592592592593,1.1481481481481481,1.1574074074074074,1.1574074074074074,1.1574074074074074,1.1666666666666665
Phoenix - AZ,1,1.0,1.0,1.0116279069767442,1.0174418604651163,1.0174418604651163,1.0116279069767442,1.0232558139534884,1.0348837209302326,1.0348837209302326,1.0348837209302326,1.0465116279069768,1.058139534883721,1.058139534883721,1.052325581395349,1.0639534883720931,1.0755813953488373,1.0755813953488373,1.0755813953488373,1.0872093023255816,1.0988372093023255,1.0988372093023255,1.0988372093023255,1.1104651162790697,1.127906976744186,1.127906976744186,1.127906976744186,1.1395348837209303,1.1511627906976745,1.1511627906976745,1.1511627906976745,1.1686046511627906,1.1802325581395348,1.1802325581395348,1.1802325581395348,1.1976744186046513,1.2093023255813955,1.2093023255813955,1.2093023255813955,1.2267441860465116
Pittsburgh - PA,1,0.9940119760479041,0.9820359281437125,0.9880239520958084,1.0,0.9940119760479041,0.9940119760479041,1.0,1.0119760479041917,1.0119760479041917,1.0059880239520957,1.0179640718562875,1.0299401197604792,1.0239520958083832,1.0239520958083832,1.035928143712575,1.0479041916167664,1.0419161676646707,1.0419161676646707,1.0538922155688624,1.0658682634730539,1.0598802395209581,1.0598802395209581,1.0718562874251498,1.0838323353293413,1.0778443113772456,1.0778443113772456,1.0898203592814373,1.1017964071856288,1.095808383233533,1.095808383233533,1.1077844311377247,1.1197604790419162,1.1137724550898205,1.1137724550898205,1.125748502994012,1.1377245508982037,1.1317365269461077,1.1317365269461077,1.1437125748502994
Port St. Lucie - FL,1,1.0,0.9891891891891892,0.9945945945945945,1.0054054054054054,1.0054054054054054,1.0054054054054054,1.016216216216216,1.027027027027027,1.027027027027027,1.0324324324324323,1.0432432432432432,1.054054054054054,1.054054054054054,1.0594594594594593,1.0702702702702702,1.0756756756756756,1.081081081081081,1.081081081081081,1.0918918918918918,1.1027027027027028,1.1027027027027028,1.108108108108108,1.1189189189189188,1.1297297297297295,1.1297297297297295,1.135135135135135,1.145945945945946,1.1567567567567567,1.162162162162162,1.162162162162162,1.172972972972973,1.1837837837837837,1.1837837837837837,1.1891891891891893,1.2,1.2108108108108109,1.2162162162162162,1.2162162162162162,1.227027027027027
Portland - ME,1,0.9922480620155039,0.9883720930232557,1.0,1.0116279069767442,1.0116279069767442,1.0116279069767442,1.0232558139534884,1.0348837209302324,1.0348837209302324,1.0348837209302324,1.0465116279069768,1.062015503875969,1.0581395348837208,1.0581395348837208,1.069767441860465,1.0813953488372092,1.0813953488372092,1.0775193798449612,1.0930232558139534,1.1046511627906976,1.1046511627906976,1.1007751937984496,1.1162790697674418,1.127906976744186,1.127906976744186,1.124031007751938,1.1395348837209303,1.1511627906976745,1.1511627906976745,1.1472868217054264,1.1627906976744187,1.1744186046511627,1.1705426356589148,1.1705426356589148,1.1860465116279069,1.197674418604651,1.197674418604651,1.193798449612403,1.2093023255813953
Portland - OR,1,0.98989898989899,0.9797979797979798,0.9848484848484849,1.0,1.0,0.9949494949494949,1.005050505050505,1.0151515151515151,1.0151515151515151,1.0101010101010102,1.025252525252525,1.0353535353535352,1.0353535353535352,1.0303030303030303,1.0404040404040404,1.0555555555555556,1.0555555555555556,1.0505050505050506,1.0656565656565655,1.0757575757575757,1.0757575757575757,1.0707070707070707,1.0858585858585859,1.101010101010101,1.101010101010101,1.095959595959596,1.1111111111111112,1.1262626262626263,1.1262626262626263,1.1212121212121213,1.1363636363636365,1.1515151515151514,1.1515151515151514,1.1464646464646464,1.1616161616161615,1.176767676767677,1.176767676767677,1.1717171717171717,1.1868686868686869
Poughkeepsie - NY,1,1.0044444444444443,1.0,1.008888888888889,1.0133333333333332,1.0222222222222221,1.0266666666666666,1.0355555555555556,1.04,1.0444444444444445,1.0488888888888888,1.0577777777777777,1.0666666666666667,1.0711111111111111,1.0755555555555556,1.0844444444444443,1.088888888888889,1.0933333333333333,1.097777777777778,1.1066666666666667,1.1155555555555554,1.12,1.1244444444444444,1.1333333333333333,1.1377777777777778,1.1422222222222222,1.1466666666666667,1.1555555555555557,1.1644444444444444,1.1688888888888889,1.1733333333333333,1.1822222222222223,1.1911111111111112,1.1955555555555555,1.1955555555555555,1.2044444444444444,1.2133333333333334,1.2222222222222223,1.2222222222222223,1.2355555555555555
Providence - RI,1,0.9956709956709956,0.9913419913419913,1.0,1.0129870129870129,1.0129870129870129,1.0129870129870129,1.025974025974026,1.0389610389610389,1.0389610389610389,1.0346320346320346,1.0476190476190477,1.0606060606060606,1.0606060606060606,1.0606060606060606,1.0735930735930737,1.0865800865800865,1.0822510822510822,1.0822510822510822,1.0952380952380951,1.1082251082251082,1.1082251082251082,1.1038961038961037,1.1168831168831168,1.1298701298701297,1.1298701298701297,1.1255411255411256,1.1385281385281385,1.1515151515151516,1.1515151515151516,1.147186147186147,1.1601731601731602,1.1774891774891776,1.173160173160173,1.1688311688311688,1.1861471861471862,1.199134199134199,1.199134199134199,1.1948051948051948,1.2077922077922079
Provo - UT,1,0.9935483870967742,0.9806451612903225,0.9806451612903225,0.9870967741935484,0.9870967741935484,0.9870967741935484,0.9935483870967742,1.0,1.0,1.0,1.0129032258064516,1.0193548387096774,1.0193548387096774,1.0193548387096774,1.0258064516129033,1.032258064516129,1.032258064516129,1.032258064516129,1.0451612903225806,1.0516129032258064,1.0516129032258064,1.0516129032258064,1.058064516129032,1.0709677419354837,1.0709677419354837,1.0709677419354837,1.0774193548387097,1.0903225806451613,1.0903225806451613,1.0903225806451613,1.103225806451613,1.1096774193548387,1.1096774193548387,1.1161290322580644,1.1225806451612903,1.129032258064516,1.135483870967742,1.135483870967742,1.1419354838709677
Raleigh - NC,1,0.9870967741935484,0.9806451612903225,0.9870967741935484,1.0,0.9935483870967742,0.9870967741935484,0.9935483870967742,1.0129032258064516,1.0064516129032257,1.0,1.0129032258064516,1.0258064516129033,1.0193548387096774,1.0129032258064516,1.0258064516129033,1.038709677419355,1.038709677419355,1.032258064516129,1.0451612903225806,1.058064516129032,1.0516129032258064,1.0451612903225806,1.064516129032258,1.0774193548387097,1.0774193548387097,1.0709677419354837,1.0838709677419354,1.096774193548387,1.096774193548387,1.0903225806451613,1.103225806451613,1.1225806451612903,1.1161290322580644,1.1096774193548387,1.129032258064516,1.1419354838709677,1.1419354838709677,1.135483870967742,1.1483870967741936
Reading - PA,1,1.0,0.9939759036144579,1.0,1.0120481927710843,1.0180722891566265,1.0180722891566265,1.0240963855421688,1.0421686746987953,1.0421686746987953,1.0421686746987953,1.0542168674698795,1.066265060240964,1.066265060240964,1.066265060240964,1.0783132530120483,1.0903614457831325,1.0903614457831325,1.0903614457831325,1.102409638554217,1.1144578313253013,1.1144578313253013,1.1144578313253013,1.1265060240963856,1.1385542168674698,1.144578313253012,1.144578313253012,1.1506024096385543,1.1626506024096386,1.1686746987951808,1.1686746987951808,1.1746987951807228,1.1927710843373494,1.1927710843373494,1.1927710843373494,1.1987951807228916,1.216867469879518,1.216867469879518,1.216867469879518,1.2289156626506026
Reno - NV,1,0.9948979591836735,0.9846938775510204,0.9948979591836735,1.0051020408163265,1.0051020408163265,1.0,1.010204081632653,1.0255102040816326,1.0255102040816326,1.0255102040816326,1.0357142857142856,1.0510204081632653,1.0510204081632653,1.0459183673469388,1.0561224489795917,1.0714285714285714,1.0714285714285714,1.066326530612245,1.0816326530612246,1.096938775510204,1.096938775510204,1.0918367346938775,1.1071428571428572,1.1224489795918369,1.1224489795918369,1.1173469387755102,1.1326530612244898,1.1479591836734695,1.1479591836734695,1.142857142857143,1.1581632653061225,1.173469387755102,1.173469387755102,1.1683673469387756,1.183673469387755,1.1989795918367347,1.1989795918367347,1.193877551020408,1.209183673469388
Richmond - VA,1,1.0,0.9944444444444445,1.0055555555555555,1.0222222222222221,1.0222222222222221,1.0166666666666666,1.0333333333333334,1.0499999999999998,1.0444444444444443,1.0444444444444443,1.0611111111111111,1.0722222222222222,1.0722222222222222,1.0666666666666667,1.0833333333333333,1.0999999999999999,1.0944444444444443,1.0944444444444443,1.1055555555555556,1.1222222222222222,1.1222222222222222,1.1166666666666665,1.1333333333333333,1.15,1.1444444444444444,1.1444444444444444,1.161111111111111,1.1777777777777778,1.172222222222222,1.172222222222222,1.1888888888888889,1.2055555555555555,1.2055555555555555,1.2,1.2166666666666666,1.2333333333333334,1.2333333333333334,1.2277777777777776,1.2444444444444445
Rochester - NY,1,1.0,0.9940119760479041,1.0059880239520957,1.0179640718562875,1.0179640718562875,1.0179640718562875,1.0239520958083832,1.0419161676646707,1.0419161676646707,1.0419161676646707,1.0479041916167664,1.0658682634730539,1.0658682634730539,1.0658682634730539,1.0718562874251498,1.0838323353293413,1.0838323353293413,1.0838323353293413,1.095808383233533,1.1077844311377247,1.1077844311377247,1.1077844311377247,1.1197604790419162,1.1317365269461077,1.1317365269461077,1.1317365269461077,1.1377245508982037,1.1556886227544911,1.1556886227544911,1.1497005988023952,1.1616766467065869,1.1736526946107784,1.1736526946107784,1.1736526946107784,1.18562874251497,1.1976047904191618,1.1976047904191618,1.1976047904191618,1.2095808383233533
Sacramento - CA,1,0.9954128440366972,0.9862385321100916,0.9954128440366972,1.0091743119266054,1.0091743119266054,1.0091743119266054,1.0183486238532111,1.0366972477064218,1.0366972477064218,1.0321100917431192,1.0504587155963303,1.0642201834862384,1.0642201834862384,1.0642201834862384,1.0779816513761467,1.091743119266055,1.091743119266055,1.091743119266055,1.1055045871559632,1.1192660550458715,1.1192660550458715,1.1192660550458715,1.1330275229357798,1.1513761467889907,1.1513761467889907,1.1513761467889907,1.165137614678899,1.18348623853211,1.18348623853211,1.18348623853211,1.1972477064220182,1.2155963302752293,1.2155963302752293,1.2155963302752293,1.2293577981651376,1.2477064220183487,1.2477064220183487,1.2477064220183487,1.2614678899082568
Saint Louis - MO,1,1.0,0.9932885906040269,1.0,1.0134228187919463,1.0134228187919463,1.0134228187919463,1.0201342281879195,1.0335570469798658,1.0335570469798658,1.0335570469798658,1.0469798657718121,1.0536912751677854,1.0536912751677854,1.0536912751677854,1.0671140939597317,1.0738255033557047,1.0738255033557047,1.0738255033557047,1.080536912751678,1.093959731543624,1.093959731543624,1.087248322147651,1.1006711409395973,1.1140939597315436,1.1140939597315436,1.1073825503355703,1.1208053691275168,1.1342281879194631,1.1342281879194631,1.1275167785234899,1.1409395973154361,1.1543624161073824,1.1543624161073824,1.1476510067114094,1.1610738255033557,1.174496644295302,1.167785234899329,1.167785234899329,1.1812080536912752
Salem - OR,1,1.0,1.0,1.0063291139240507,1.0126582278481013,1.018987341772152,1.018987341772152,1.0253164556962024,1.0316455696202531,1.0379746835443038,1.0443037974683542,1.050632911392405,1.0569620253164556,1.0632911392405062,1.0632911392405062,1.0696202531645569,1.0822784810126582,1.0822784810126582,1.0886075949367089,1.0949367088607593,1.10126582278481,1.1075949367088607,1.1139240506329113,1.120253164556962,1.1265822784810127,1.1329113924050633,1.1329113924050633,1.1455696202531644,1.1518987341772151,1.1582278481012658,1.1645569620253164,1.1708860759493671,1.1772151898734178,1.1835443037974684,1.1898734177215189,1.1962025316455696,1.2088607594936709,1.2088607594936709,1.2151898734177213,1.221518987341772
Salinas - CA,1,1.0,0.9930555555555556,1.0034722222222223,1.0138888888888888,1.0173611111111112,1.0138888888888888,1.027777777777778,1.0381944444444446,1.0381944444444446,1.0381944444444446,1.0520833333333333,1.0625,1.065972222222222,1.0625,1.076388888888889,1.0868055555555556,1.090277777777778,1.0868055555555556,1.1006944444444444,1.1111111111111112,1.1145833333333333,1.1145833333333333,1.1284722222222223,1.1388888888888888,1.1423611111111112,1.1423611111111112,1.15625,1.1666666666666667,1.170138888888889,1.170138888888889,1.184027777777778,1.1944444444444444,1.1979166666666667,1.1979166666666667,1.2118055555555556,1.2256944444444444,1.2291666666666667,1.2256944444444444,1.2395833333333333
Salisbury - MD,1,1.0,0.993006993006993,1.006993006993007,1.013986013986014,1.020979020979021,1.013986013986014,1.027972027972028,1.034965034965035,1.041958041958042,1.041958041958042,1.048951048951049,1.062937062937063,1.062937062937063,1.062937062937063,1.076923076923077,1.083916083916084,1.083916083916084,1.083916083916084,1.097902097902098,1.104895104895105,1.104895104895105,1.104895104895105,1.118881118881119,1.125874125874126,1.132867132867133,1.125874125874126,1.1398601398601398,1.1468531468531469,1.1538461538461537,1.1468531468531469,1.1608391608391608,1.1748251748251748,1.1748251748251748,1.1748251748251748,1.1818181818181819,1.1958041958041958,1.1958041958041958,1.1958041958041958,1.2097902097902098
Salt Lake City - UT,1,0.9885714285714285,0.9828571428571429,0.9828571428571429,0.9942857142857143,0.9885714285714285,0.9885714285714285,0.9942857142857143,1.0057142857142858,1.0057142857142858,1.0057142857142858,1.0114285714285713,1.022857142857143,1.022857142857143,1.022857142857143,1.0342857142857143,1.0457142857142858,1.0457142857142858,1.04,1.0514285714285714,1.062857142857143,1.062857142857143,1.062857142857143,1.0742857142857143,1.0857142857142856,1.0857142857142856,1.0857142857142856,1.0971428571428572,1.1085714285714285,1.1085714285714285,1.1085714285714285,1.1199999999999999,1.1314285714285715,1.1314285714285715,1.1314285714285715,1.1428571428571428,1.1542857142857144,1.16,1.1542857142857144,1.1714285714285713
San Antonio - TX,1,0.9855072463768118,0.9710144927536233,0.9710144927536233,0.9782608695652175,0.9782608695652175,0.9782608695652175,0.9855072463768118,1.0,1.0,1.0,1.0072463768115942,1.0217391304347827,1.0217391304347827,1.0217391304347827,1.028985507246377,1.0434782608695652,1.036231884057971,1.036231884057971,1.0507246376811594,1.0579710144927537,1.0579710144927537,1.0579710144927537,1.0724637681159421,1.0797101449275364,1.0797101449275364,1.0797101449275364,1.0942028985507248,1.1014492753623188,1.1014492753623188,1.1014492753623188,1.1159420289855073,1.1231884057971016,1.1231884057971016,1.1231884057971016,1.13768115942029,1.1449275362318843,1.1449275362318843,1.1449275362318843,1.1594202898550727
